id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
393,6.757983945263021e-05,0.00010462735843540516,8.51962816865863e-05,1.2617145128679185e-07,1.8110223771426097e-07,0.9866679935990356,0.0013913467598464654,0.01124879364502064,0.0004341552428336621
394,0.2478376054335945,0.12997569910446444,0.07391119299985932,0.0038527970468818654,0.023315865207277853,0.04965641248214195,0.04552287464581298,0.1353517946038801,0.29057575847608696
395,0.00042976961403762124,1.4955711556795548e-06,5.2992167581038505e-06,2.592062662076404e-06,4.830906817369444e-12,0.007246235965886385,2.191729094027587e-05,0.9899579434636389,0.002334746810089857
396,0.00014660091828162542,0.48475958759669496,0.48790718853191506,0.004263837027225192,0.0022705024949173243,0.004471877055701875,0.009605505362202822,0.006475686848979709,9.921416408144009e-05
397,8.221012005618403e-15,1.985115605311721e-08,4.344493209215923e-10,3.788790476817107e-09,0.9999999759254846,6.342119800620138e-15,2.565553968634069e-14,7.444322820470986e-14,4.787198136306774e-15
398,0.0002908981509953579,0.5550922727903023,0.33326303560494486,0.04179466886013019,5.982187913675891e-10,0.001196676511737858,0.06794756417251299,1.784982880806048e-05,0.000397033482349797
399,0.005467872395881263,0.0001138180147477429,0.0005220626598953953,0.0005505528486054573,1.7775271709116112e-06,0.019499227674169835,0.0008914961267980045,0.9674146322141657,0.005538560538565768
400,0.015657835913889293,2.2223108474290396e-05,6.366670090730495e-08,0.003608300097960564,4.89763910082438e-05,0.9421654545812435,0.021582412992347207,0.011207422783037848,0.005707310465338148
401,0.030874991098815276,0.007412167620218688,0.00571134873965901,0.0010567910189470285,4.7624887950568396e-05,0.0407030376773776,0.03433292100966086,0.8621193001425478,0.017741817804823114
402,1.1625013321621359e-08,1.1858747967372525e-25,1.125454859263263e-27,1.011882159484096e-06,1.4414791969724029e-27,0.9999987630115874,6.261060570178597e-11,2.0739133175181672e-07,6.027297593447857e-09
403,1.752488128188431e-17,0.6632551750546799,0.3162811076415356,0.020463716156829535,5.8061107303540256e-11,1.2384961678988866e-13,1.0887259171096186e-09,4.314810392307043e-14,9.04488462732353e-16
404,2.388884386042425e-12,1.5281728200563835e-21,9.833037306124683e-23,3.890646901815076e-11,4.119722485760844e-25,0.9999999989206324,2.7033732853949977e-12,1.0178969063298534e-09,1.747197379151054e-11
405,1.5472982740773696e-11,4.914942123070428e-07,1.6406578717164602e-08,5.600859379506939e-07,0.9999989318556856,2.950576298518109e-11,3.1794374373531745e-11,7.200612288287049e-11,8.806004459798577e-12
406,1.6569857889729345e-10,0.9357662030732798,0.015016814204246751,0.04921555139338942,4.253956423892064e-09,9.830235382332142e-09,1.3481323072900902e-06,5.595512827266531e-08,1.2991758017288969e-08
407,4.1362275643108126e-05,0.6531519630342633,0.1573546590726446,0.1695887340168914,1.1335379873920798e-06,0.0025707952373654514,0.01361700353620148,0.002664474919571183,0.00100987436943217
408,8.682071368125764e-06,0.6129774161419432,0.3799484197929242,0.00016270318334481854,0.0006216108401106544,0.0008346960447379058,0.0007698962714453399,0.004675086629321481,1.4890248041974383e-06
409,6.952652875977499e-07,0.14465654364883343,0.5168263367338994,0.20728448243270867,5.659995077786187e-17,0.0007031067366605958,0.13052787960104686,6.485765729480787e-07,3.070049904441221e-07
410,0.002391865081683113,0.6723606650410108,0.1486241584311877,0.11803994072967569,0.01128954325098888,0.006153866055304063,0.02904533948983676,0.004924637453350383,0.0071699844669625215
411,2.763071574034566e-18,5.283596910154589e-08,5.344829470937783e-10,7.448282897652523e-19,1.390424113651819e-50,0.011809626957562673,0.9881903196719853,4.9725477397827405e-25,2.3737222570831105e-33
412,9.620246884624747e-05,2.3934887282349972e-06,1.5738059757063264e-07,1.7234372458551028e-07,8.095134521303925e-09,0.9992173993629568,5.615970617782333e-05,0.0006088278336918618,1.8679320142524427e-05
413,0.0007273585070502519,0.4682918942080388,0.41689547609839905,0.08608568916569741,0.00033403660488732524,0.002980506848084251,0.016339586871182317,0.002044888925932645,0.006300562770728088
414,0.0005318553096736705,0.23441908088729707,0.4741964494938009,0.0014546938354907846,1.1631933224493282e-07,0.018096353106733604,0.17475385832884188,0.09546912047666907,0.0010784722421607214
415,0.06642067716473435,0.4526225860600407,0.14361150365414244,0.08622299158891153,0.005278897237893942,0.04491150284075342,0.05735386653185847,0.0927194294330963,0.050858545488568836
416,1.684823014028882e-05,2.1214955453690345e-15,7.01947663560118e-19,3.1917957742473894e-11,1.069491385417167e-40,4.869298260307405e-08,1.2908937089033175e-13,0.9999831027692889,2.7553896096670554e-10
417,0.005618499629620766,9.1917453173889e-05,0.005756319838875818,0.003073720814314743,3.40763468272399e-05,0.003774552265400977,0.011290719645749257,0.7617214344392607,0.20863875956677674
418,0.0028966079733391994,1.6304362263041835e-07,3.181643319361955e-11,2.877192500919641e-05,2.1924983688087207e-07,0.9776491473095217,0.007158412145162833,0.01048137265326947,0.001785305668421686
419,0.0013005994700613895,0.011512663802989593,0.0035231707566938885,0.0005879630729202524,0.0001697924264388102,0.9368208068894331,0.028086107570109972,0.01141663303422314,0.006582262977129855
420,0.333482990593489,0.02482185310395421,0.006134595796724922,0.0018737830443067778,1.1920969688429968e-08,0.18446688046289428,0.3292496643211584,0.00654230509591428,0.11342791566058845
421,2.726371945264414e-06,0.5388610778838122,0.41770591569920285,0.04292752311432218,1.3212189021492992e-06,1.1323457972226235e-05,0.0004325119012809816,1.9693579359878075e-05,3.790677320224915e-05
422,1.2517027465343455e-06,0.00011323815832193074,4.9447382670602755e-05,1.8752771589447136e-06,1.5134463962495553e-06,0.9986050975438073,0.00045145297564979666,0.0007718951212941499,4.228391954478183e-06
423,2.8899253381015137e-08,0.8664974898018124,0.12132861249930942,0.012150354004650206,9.929299180853698e-06,2.974474386673774e-06,4.572523887619435e-06,1.760203560367341e-06,4.278293959175261e-06
424,7.27263288481437e-05,0.0001608777844568778,0.0001387623843888985,4.1395805313168606e-06,3.2255569204701973e-09,0.9763194514595647,0.008438738603746526,0.012694253034648039,0.0021710475982585306
425,4.831231281270162e-09,1.860045570980881e-08,5.340633922607274e-09,2.5562446102236293e-11,8.353290688777476e-12,0.9999707121290186,1.3627703123494563e-05,1.5608785880736647e-05,2.2575740417041522e-08
426,2.1479739820748218e-05,0.8068986048519703,0.1792998596546833,0.01101195671532237,2.1117739501486022e-05,3.072509704646466e-05,0.0026702932690647113,6.1257632253163784e-06,3.983716936519976e-05
427,0.04570693755384071,0.3262513426075058,0.05762840431064827,0.09516808214585697,0.2461175448439718,0.0604151058780812,0.04217282936590548,0.057708649703646205,0.06883110359054352
428,4.8148920222162326e-05,0.7816960073746482,0.16059091079851323,0.047106490808626035,3.919731636660693e-05,0.005949288335425266,0.00396577028538951,0.0005633830412414173,4.0803119567727344e-05
429,4.2722240105039793e-10,8.299237253827863e-11,6.030354032993772e-09,1.4152739674374243e-11,1.7446207220348208e-16,0.9999895849366204,2.354444632804622e-07,1.0172808189286672e-05,2.560053695589799e-10
430,0.008426573497076104,1.1407655761914011e-07,1.4257913875931132e-06,2.6720488365576427e-07,1.6358509737623647e-09,0.0020181415201120105,0.015196348313378396,0.9742673914885052,8.973647224844956e-05
431,1.3858994913113122e-05,0.8092028137874725,0.15446478717045606,0.031375751187579945,2.5937434342328616e-05,8.4379366482641e-05,0.0046706230642258924,4.474913141046753e-05,0.0001170998631170873
432,0.35896318452157544,0.042018117391235746,0.01741166333779468,0.0009081595833891799,0.003190885386083871,0.09268143760330036,0.08957412466201867,0.060010510338684146,0.33524191717591784
433,1.996161688225296e-13,0.5485997847105817,0.38051404972161107,0.07088612068719626,1.4920406089848042e-15,1.842854839578766e-10,4.468705809734284e-08,3.0620129941292725e-12,6.004426808718554e-12
434,1.6410397166878564e-12,4.416846020175514e-06,1.0486735732104879e-06,5.965318720628794e-13,6.283576234301925e-13,1.0662863593087782e-05,9.421348041844062e-06,0.9999676378545075,6.812411398295988e-06
435,0.0008201584938645421,0.5389032640995126,0.14303243595348264,0.10099719182104198,0.20518790283063326,0.001737883162327177,0.0059878786237402455,0.0020235940169252165,0.0013096909984723088
436,0.03504964291797346,2.138055632463222e-05,6.391592135702002e-06,3.245011949096008e-07,4.1593977672668627e-10,0.0011190945590249766,0.002665842272573994,0.9603032004577953,0.0008341227270374117
437,5.814522670462323e-05,0.6443902551526567,0.3434316268088853,0.00242939703310795,0.00449196964750017,0.001109341495712466,0.002224580691299226,0.0017410901760714858,0.00012359376806218297
438,1.5941807394434749e-10,5.618408389674338e-16,3.777692608243523e-21,3.201172080590688e-15,2.51878070350363e-21,0.9999996895671095,3.0536350180473453e-07,2.1061236080923105e-10,4.699354579242886e-09
439,7.66943887535396e-05,4.1382366068989186e-12,7.455585340549408e-17,1.8026222101156866e-05,1.8318076061644438e-11,0.9994880089014517,0.00033819743597077244,2.7991347013888077e-05,5.108168225245276e-05
440,0.024097764616834477,6.702171548865097e-06,3.0383307981754408e-06,1.387855456049636e-07,1.3483391378382141e-09,0.009526221342222072,6.817108657496272e-05,0.005688083860492275,0.9606098784576446
441,0.3669238218948198,4.287210202306578e-08,1.462048907609157e-08,1.912969772617208e-06,3.982640029298326e-09,0.06197614458241052,7.5580150458928605e-06,0.00022974772617156446,0.5708607533365484
442,1.387712644313492e-06,1.43176096734864e-07,5.862511977941271e-07,3.000865069264025e-08,1.900908024216286e-08,0.9998438026657163,2.699318173545499e-05,0.00012542214112294648,1.61585375556504e-06
443,0.0020869163286264753,0.5726097164733249,0.2837895177836999,0.0553476548370073,0.00021710817537946717,0.00877581487417878,0.07401875216852653,0.0016026693776021918,0.0015518499816545863
444,0.0013416381997471759,1.4022518837733454e-07,3.6718437043733444e-09,3.06199173961608e-11,7.96588193113565e-15,0.0010487659900551265,5.232431210207002e-07,1.2127684087538353e-05,0.9975968009553292
445,3.4105402129757823e-05,0.00032049824467069663,0.00021534665764116168,9.339754086373641e-06,2.2836050553872436e-07,0.9966931207462962,0.002477192231392075,0.00011835038518724769,0.00013181821809091047
446,0.18278447743026202,0.07016592538197187,0.010736265529424712,0.05867862875965099,0.03303920892511834,0.21342914757621098,0.11837004420819984,0.1858285638233836,0.12696773836577757
447,0.0022990381032226524,0.6034039241625268,0.2574525864069207,0.10138596558347529,0.010344747148562757,0.004798174987739666,0.014293159737416227,0.0027692562031578706,0.0032531476669780063
448,0.04468248034503553,0.35907168676735246,0.05711508929176138,0.029833580708209278,0.002083116959805994,0.07682901616401398,0.09098442073056176,0.17258896890861264,0.16681164012464714
449,1.993112294268751e-05,1.1885147194164116e-14,4.89509393044926e-19,3.6835551022645476e-06,9.808554260010978e-16,0.9999681891880293,2.8255186630305774e-06,2.7745280118358745e-06,2.5960872381302433e-06
450,4.865417227051443e-07,0.4714201924245092,0.49484627984834906,0.032249354004238714,8.628231523498845e-06,4.615634574426804e-06,0.0014689725559514798,1.4493912225495905e-06,2.1367908389557394e-08
451,0.37425100472244704,0.03531013839500792,0.007697722420827101,0.00036687367576452825,0.004278435506006296,0.14771160658754784,0.022888450213419703,0.05116602457153074,0.3563297439074487
452,0.05709479637316034,0.006140408570528502,0.004598193462074339,0.0021702937610197513,0.005316593436872996,0.08549048121227446,0.019900768082358498,0.40883683717882285,0.4104516279228882
453,0.007951170691761265,0.18657479598221516,0.055615572047766425,0.0034582726150789358,1.928224920043609e-06,0.1936800201812199,0.28844439333048294,0.2606331972381438,0.0036406496884116455
454,8.249873384897563e-06,6.176123527363161e-05,0.0003368469098590823,9.717124020536128e-07,5.687380447099146e-09,0.00326189197967226,0.0016809487738045983,0.9939585884209775,0.0006907354072456071
455,0.022575144672263934,0.0049377644733147935,0.0006397484171925944,0.0032750845154566324,0.0008144684171817329,0.36353124859226305,0.009539155554316196,0.08662311774758122,0.5080642676104299
456,2.118894547696977e-06,0.47193918130578427,0.13823230250061547,0.38905013672490724,0.00011506134828759885,9.086477135219013e-05,0.0005428368388058432,2.1856566394292167e-05,5.641049305412804e-06
457,0.025924861910166283,0.0014674481505148036,0.0022098374614018383,0.0008029739229956113,4.794713581986974e-05,0.0434566812897018,0.02308855289855546,0.8835650320844318,0.019436665146412686
458,0.00017137599123936775,3.718239842500828e-06,1.03230793227297e-06,5.850717315472695e-09,5.977740187143511e-10,0.9935390456044145,0.0010271752855170783,0.005249544083610376,8.10203895241293e-06
459,1.031239292383536e-05,3.6751336828693464e-08,2.5691406011498477e-08,6.875565722732542e-11,2.130410308178402e-13,3.0867644109321836e-05,8.083952795632058e-05,0.9998751539405367,2.7639827623683235e-06
460,9.85363086620922e-14,0.7179420837330112,0.14721546817499678,0.1348424466650547,1.9142918552563724e-10,1.5984510516874713e-11,1.1942157167386094e-09,5.0756146540236136e-12,2.0133869564832245e-11
461,1.1868776101601018e-13,0.8840662583617386,0.10502182768979539,0.010911912354594275,3.921190643166508e-13,5.740898872119861e-12,1.5787182832465854e-09,6.023074895636982e-13,8.299474666734522e-12
462,3.720439975738339e-06,0.890753920933954,0.09264042925183914,0.015736069352304774,0.00010006999439384665,3.098125162956143e-05,0.0004917499630687528,7.715865247629495e-05,0.00016590016035799408
463,0.0012081339336291576,1.308458270537279e-07,1.7782279877272471e-10,0.0005517334402770042,5.81890017528414e-08,0.9783086235379106,0.011372387319627303,0.007958871499084903,0.0006000610568193716
464,6.9429744669042515e-06,0.36859691715891274,0.26765013831147255,0.35699536339040666,9.588438214024085e-07,0.0001982171402979509,0.006387593814844397,3.6219057563083904e-05,0.0001276493082143427
465,9.200850000458287e-07,2.3398691687756032e-08,1.545090126785086e-08,2.1744616365652283e-09,1.4750375567497503e-12,0.9999199404942423,1.8626053043680994e-05,5.786295875578248e-05,2.6093834285300478e-06
466,7.563777443099052e-13,0.7019086550383925,0.28585304791498944,0.012029907509656457,0.00020837051782330218,1.6039150907584997e-10,1.8834909000814565e-08,1.897046587034413e-11,4.110988516112992e-12
467,1.661589292768001e-13,0.09372138569731601,0.8031394735553578,0.0634335225492398,6.008846883846905e-22,1.4235752806733976e-05,0.03969138161726452,8.276646915454077e-10,1.84275092454226e-13
468,0.001820197831866267,0.8087317105169859,0.05275380656234839,0.08812816468108915,0.008980786216548312,0.004905044765572692,0.024456841612114925,0.002920613955007118,0.007302833858467236
469,6.656626644778017e-06,0.7078576139325997,0.25395148637789444,0.036470688188785974,7.1544975538385344e-06,1.0093147187796768e-05,0.0016886351688744305,4.259683351579106e-06,3.4123771075186203e-06
470,2.5018307229869068e-05,0.012589030749821352,0.0024167317075403584,0.002177081687841454,0.9825816438823426,2.931070363660438e-05,6.492650378136414e-05,8.252571163035463e-05,3.373074617600551e-05
471,0.3534247487965136,1.3222352034803001e-05,4.676642052007851e-06,1.836447223359846e-08,0.0003753577674800272,0.0021576362569444975,1.6019815424822164e-05,0.001982285238554226,0.6420260347665239
472,7.412261245521192e-05,0.8188158436368237,0.16642869290157974,0.0033915950739295845,0.0032219865747974215,0.002148763033658236,0.002957192706956907,0.0029393894253725034,2.2414034426832827e-05
473,0.040207441872083236,0.056151620286727995,0.06302114119226532,0.01081284052187845,0.00045051768544420497,0.029885159912016995,0.09936821373521781,0.6888329361953127,0.01127012859905325
474,0.018149639329520052,0.5067877625925272,0.2351194418275184,0.007945392003542839,0.010534992295390342,0.11970289821171765,0.037759314161896845,0.057867711955387584,0.0061328476224991515
475,0.0003664918610938326,8.26419802323404e-11,2.3349570624474187e-14,0.0008104585959073324,6.937661525330543e-10,0.998489507593536,0.0001595922000753857,9.42236552861238e-05,7.972531766974642e-05
476,0.00019711407438797733,0.470934125964295,0.44650611753563824,0.07726184761831657,4.8777834911049385e-05,0.00023174298309027732,0.004574715180764301,0.00018227161054168748,6.32871980548743e-05
477,0.030298139949573002,0.3605055486651621,0.07796220366454945,0.1553686909699123,0.00018308380654859452,0.19407284244468861,0.07476109214294238,0.08609817737173654,0.020750220984887123
478,5.907612724321883e-09,0.697763698777694,0.22461014585269892,0.07755515358099492,1.3481589766159409e-08,1.0114413938556736e-07,7.078839105422954e-05,2.432347498888177e-08,6.854074099407598e-08
479,0.08874408725002784,3.585991064642434e-05,0.00020946962178092088,1.0354227118425127e-05,1.3412231069511965e-06,0.024887672823282074,0.002026935751994564,0.10386376835741742,0.7802205108346254
480,7.4476723787565755e-09,0.7762069101789166,0.16312374156672874,0.060642704663567665,1.0865156395664879e-05,2.443461559429318e-07,1.5317046751252293e-05,1.375644050388629e-07,7.202940660880646e-08
481,1.0045767013002854e-12,0.8866909817643347,0.0047984291361938885,0.10851058108699466,9.138864540737049e-15,8.5783769436377e-11,7.91732670239905e-09,1.0671616364081163e-12,7.285235469355916e-12
482,3.5452639565302145e-05,4.058633179481605e-06,3.4391510397162998e-06,2.6810060221130326e-06,1.6774606813947722e-10,0.9978363158956547,0.0012194149839012838,0.0008011743708405931,9.746315205057666e-05
483,8.24412350787473e-07,0.00048817592447235786,7.696866426961663e-05,7.369021004088019e-05,0.9993551900839206,7.130124499477595e-07,9.344649000470884e-07,2.5274766726588794e-06,9.757509231859991e-07
484,0.0010178276138131158,8.175869391655473e-10,6.411982105085688e-13,2.3084887640601647e-14,1.456436670257645e-20,0.0033144063516780957,0.0020832194483769665,0.9935825073637699,2.0384041107195436e-06
485,0.00030022663056901585,0.7201249628915019,0.22765146821537244,0.036843046102547405,0.00015957939358677268,0.0003176254515816567,0.014101781625244931,0.00018682012301269547,0.00031448956658323084
486,0.009171626503719684,0.37819518692499543,0.02200448095844756,7.249389777232614e-05,0.0012791693214921766,0.0003587656181364849,6.970418834760094e-05,0.006658131810725812,0.5821904407763628
487,1.4308951114541756e-08,4.916251712349608e-07,8.439172009967186e-07,5.406077307209717e-09,2.791231547108325e-12,0.9998628550878015,1.3886625259799576e-05,0.00012148178573217946,4.2124101472792577e-07
488,0.26345491044504804,0.12870238965942551,0.027655474162435353,0.02835395883605962,3.375406458165639e-08,0.1676495446981196,0.31518325816676407,0.005036564521600716,0.06396386575648266
489,0.0007274381558470026,0.5843259295002161,0.28098470781757773,0.04837731806810154,0.00012440054308990233,0.01499016230081871,0.06716382186179964,0.0024536636212946017,0.0008525581312547011
490,0.003375641329013925,1.472127370800598e-10,1.0094132499933998e-08,5.69272175941725e-11,3.958035651065103e-14,5.800838996592845e-05,0.0002899111518726074,0.9962760884681785,3.4036265690954044e-07
491,4.284526575750454e-24,1.4681715622906638e-14,2.314810447688101e-16,5.013673754729683e-14,0.9999999999999349,5.337323014422561e-24,3.0450172525098973e-23,1.9028235026931788e-22,1.0603650372274429e-23
492,0.0004184455215163665,0.750073990354422,0.15646512980587562,0.06507080693675474,0.0014528586867549682,0.0019683284376002543,0.0205166795522566,0.0009157070839500599,0.003118053620869399
493,1.4411668700656921e-08,0.1988174125626196,0.8007940638272207,2.7939824041237242e-05,2.8515738192169755e-09,5.245068194441548e-05,0.0002775641788675227,3.054168223221286e-05,9.979831855632877e-09
494,1.7020875847264482e-08,0.15726333831559947,0.67808123103935,0.14538024330511543,1.5211278019396215e-10,8.717953379487034e-06,0.01926602641544817,3.8264151529035e-07,4.315660355066364e-08
495,4.035138243816135e-12,0.497317412486787,0.39737710404105364,0.10530533790584513,2.0081324113199072e-09,9.597195863776894e-09,1.332641143160615e-07,3.0701288656202955e-10,3.858236624068271e-10
496,9.103167001594721e-05,1.0647303967112278e-10,1.3863705642430507e-08,1.828436868744641e-08,1.0187523576469994e-12,0.0019433084799687144,6.692880820606998e-06,0.011388698566305287,0.9865702361473233
497,3.322202541016745e-11,7.998533177513228e-13,2.5091834643020836e-09,1.1010780800459416e-15,7.752259918358247e-35,7.668196088482207e-05,0.9999232706899409,4.4805583701144857e-08,3.839825017738896e-13
498,1.0133952367642687e-06,0.668686854085417,0.2303958128508155,0.09971890381853019,0.0008630336659367536,6.956045837738927e-05,0.00025204056602029886,1.0177713462816978e-05,2.6034462032033132e-06
499,0.018198930099561826,0.4934328070510768,0.2024159755081053,0.0987545991616106,0.013743893681177725,0.03378885739854863,0.06511824175101731,0.03592603294379324,0.03862066240510856
500,3.0029322179131674e-07,8.226820192472288e-06,8.607575444848862e-06,2.7840280578102292e-08,5.453792213529547e-10,0.9995907484225593,0.00036389546104931026,2.7604169848808085e-05,5.888720236979624e-07
501,0.00015559811649179894,4.504859849843019e-12,6.026219184647392e-08,5.269849505206793e-14,2.197702721530112e-12,6.516043442990662e-07,0.0006302031264924221,0.9992134816377933,5.2459309692639965e-09
502,0.01934834783737925,4.332978635148142e-16,2.1643595603841584e-13,8.844530187535441e-18,3.959125790857304e-23,2.1202640540835232e-10,1.619113023393632e-07,0.9806426020179286,8.88802114644341e-06
503,1.1933521846428013e-11,0.8853406920893292,0.11208595215516884,0.002573321843136706,9.530156543043449e-14,8.299134803384815e-11,3.369037659538404e-08,3.6918469883674226e-11,9.004994225409103e-11
504,0.002070374619665533,4.50073349360829e-06,1.0966079202258402e-05,1.0732929379891449e-05,4.292818423563297e-10,0.008423224647224194,0.0001095155222786283,0.9854338001878576,0.003936884851616431
505,0.018938089022840162,0.16831240964158728,0.4791607171398784,0.004334571570364706,9.379310367164793e-09,0.021511064167032894,0.27544747467046266,0.011933979049745982,0.02036168535877753
506,0.2235009339241409,0.006457462000833216,0.0010588726395254814,7.525573220345139e-05,4.425344906924298e-05,0.01389392370602532,0.0024684488738217947,0.11891966731048223,0.6335811823638984
507,2.720599536181368e-09,0.3667791628595963,0.6235750292453486,0.0017472028177940337,2.7269456233820644e-19,2.6545182404548603e-06,0.007888441212473916,7.386440170475963e-06,1.20185776582635e-07
508,2.08242117454701e-05,0.6094519213567577,0.3465527771045608,0.04084947152560041,0.0005164600739370561,7.167032503113129e-05,0.002390322923109117,8.06232259821627e-05,6.592925327608635e-05
509,0.0005497062663680611,2.722969897448701e-06,4.13362821421996e-06,6.631439292392279e-06,3.223647537012351e-11,0.029468725468917642,0.0002795285864610385,0.967704581358959,0.0019839702496536713
510,0.13281885355805997,0.28959639210212745,0.1843470575981244,0.043244535171160184,0.0006493491585665158,0.066439443027391,0.18533941322368994,0.04154459655713616,0.05602035960374431
511,0.3908419198390945,3.402093601057981e-05,0.00012291615731968523,2.592456682237846e-07,2.890196236694883e-05,0.006053414183931986,0.00018873064294612526,0.012666008373606052,0.5900638286590558
512,0.00022122286762923336,0.7711384148475027,0.18307287766240019,0.034979835716246147,0.003686809648356572,0.00044931166746611795,0.005527838681862246,0.0005841554254191509,0.0003395334831175939
513,0.07569770428821274,0.0014725141058161723,0.005747187801606337,0.0005650222004075299,0.0004964932235765766,0.05540317002493152,0.05467220045373316,0.7743342754717425,0.031611432429973635
514,0.027569320626504298,7.412726499684268e-06,0.00019350694350562186,1.1283911701893305e-06,2.825912314935397e-07,0.04840804658644097,0.06613373876888545,0.8572455937838708,0.00044096958189166483
515,8.721977557897143e-05,3.5820362733544464e-08,3.208753540882732e-07,2.7415891522228256e-07,3.911367286549773e-15,0.004347927445919777,2.0097543589893216e-05,0.9952529598065574,0.00029116457371795526
516,5.80849874370567e-06,5.29509002809669e-06,5.952501094271524e-06,1.4562215060001624e-08,1.8804734059100566e-08,0.999644021884064,5.069314626182862e-05,0.00028347876578892293,4.716747069959446e-06
517,4.084291675500357e-05,0.7575943689456427,0.22103167605630267,0.018225341319416756,0.0008710644294742109,0.00010491181052933653,0.001624220603964656,0.00016168789120367565,0.0003458860267111089
518,0.023226608488893418,0.08460177465546388,0.04767682503374531,0.0020642231063751765,7.570827534243884e-06,0.22236611606428397,0.5928157261390805,0.020672257038209903,0.006568898646413569
519,6.728891048432513e-06,0.29341375014926824,0.6993117171236155,0.00039896005951611617,0.0047985544087900955,0.00018543964285038482,0.0009047588140152432,0.0009755092607964946,4.581650099524126e-06
520,1.11919378741698e-10,0.4710850598444233,0.515680613380592,0.013233600143295545,1.650831572043155e-10,2.2025364977888246e-08,6.97232017277848e-07,7.996304202790359e-10,6.297673988407788e-09
521,0.3337480599482121,0.0035276646906498006,0.0006852139516414012,1.5506535280856014e-05,0.005277185970718486,0.015850094671416612,0.0011760124986761498,0.022855890476681167,0.6168643712567234
522,1.9334144797992534e-05,0.733429671831328,0.2340689761741122,0.007515183687072859,3.866996914712872e-06,0.004410404643384952,0.0027639461073350165,0.017410477769305793,0.00037813864574853063
523,0.007166863103152668,2.5755833279654343e-05,2.240816236097908e-06,0.4285291063021493,5.496410566774297e-07,0.505983245779761,0.01414520442095005,0.016696927810661625,0.02745010629275313
524,2.276901326592267e-09,7.304439679429312e-10,2.5464832604454005e-05,1.1542752457248271e-10,6.414006269565079e-22,0.9999742438534776,8.221180993070813e-10,1.8461458113660098e-07,1.0275444578875015e-07
525,0.15649550503687637,2.168352807814077e-08,3.431590391068358e-08,7.477461436435811e-08,1.440086533254813e-12,0.0071130627072627595,0.0024246956023773994,0.0007787915955196968,0.8331878142824772
526,0.09228857183310646,0.1973141174081264,0.08216943614496587,0.022374238054770852,0.15501342375025462,0.11894780142129513,0.09054379676339437,0.17272652226721802,0.06862209235686813
527,0.17697407064662551,0.006872495737562882,0.008807435990462017,0.008262659459693459,0.00037854355980244736,0.1599431035197882,0.07222347520553896,0.4145466063965939,0.1519916094839325
528,1.788137177997089e-05,0.47025159394653643,0.5220889914490741,0.003876783515633438,0.0007947899968281095,0.0010802689197388197,0.00089355471762129,0.0009866699854585432,9.466097329379345e-06
529,0.021222521244674126,0.537558200802264,0.18197099227670246,0.06897450681151061,0.010945420854513128,0.02474130242562959,0.0820370454114255,0.04004989411460565,0.03250011605867484
530,0.013871767478882717,0.48195095228039014,0.19577173725953076,0.11926944007385681,0.003720029801292458,0.02340649384615612,0.12563944304613905,0.01474984586449345,0.021620290349258366
531,2.2377673097049733e-15,6.567477887260199e-09,2.834079320928517e-10,3.16165435969323e-09,0.9999999899874197,4.39139040942422e-15,1.622137139932518e-14,1.328135695088888e-14,4.175931050033153e-15
532,0.00010271020276345625,0.24260776431231623,0.6367720169887887,0.07152308080045797,3.541362364063188e-11,0.000430777449203794,0.0485499463437999,1.2296092561938517e-05,1.407774694538747e-06
533,4.231582239441366e-05,0.4994810086531954,0.45229353783213233,0.045753477881879584,2.485216788555251e-05,0.00012571145668824327,0.0013933224049691793,0.000215927072356076,0.000669846708499246
534,0.013344685380892125,1.498588257862745e-05,5.87273818072918e-06,3.340994498532869e-05,1.989417033262479e-09,0.02461858214817835,0.00018471261871861168,0.024925455155050714,0.9368722941419985
535,1.8301154439004391e-07,0.7807831387184765,0.21515908845269893,0.0032746720604807096,0.0007592017981137084,1.209159983103973e-06,2.09990554734559e-05,1.091429027953689e-06,4.163142012094864e-07
536,0.008868943171047325,1.064960779402335e-06,1.8764854745331211e-07,0.0002697667510677111,9.23481317207938e-09,0.2493870478773025,0.0017033108784187646,0.7168607233174624,0.022908946160561144
537,8.816662035044087e-06,0.5758451494193766,0.060503858635175496,0.36230044177897613,1.3159328825514103e-05,0.0002298172758479049,0.0010489379870851716,5.293129971804723e-06,4.4525782706354324e-05
538,0.0011328914656491605,4.2048118709625785e-19,2.3300930942785195e-14,2.7205842749082874e-14,1.0915998088399145e-26,9.691280893204638e-16,9.076735704609335e-07,0.9988662008203638,4.036501136860158e-11
539,5.1170426756210725e-05,0.43028918603647204,0.5556485932817458,2.2111205107077826e-05,7.398112802431356e-05,0.0009077737018116442,0.0017485510603259154,0.011252705785369823,5.92737438722615e-06
540,0.0036009580299633855,1.354376689340899e-11,2.2180571941581207e-16,6.316431388951099e-07,6.258356117803093e-11,0.9956363770383612,0.000399870107776115,0.0003452323278350343,1.6930776797655038e-05
541,0.0006054398454720253,0.002397707843157159,0.001581173375432474,0.00014097276012103592,1.502416337375758e-05,0.9742699284661734,0.01874547179880449,0.0012419997923299475,0.001002281955135781
